timestamp_hour,prev_pip,previous 9 number,prev 8 pip change,prev9 prices,pips_output
8,-2,"[6, 5, 6, 5, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, -1, 1]","[1.069, 1.06895, 1.069, 1.06895, 1.0689, 1.06885, 1.0689, 1.06885, 1.0689]",0
9,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.0668, 1.06675, 1.0668, 1.06675, 1.0668, 1.06675, 1.0668, 1.06675, 1.0668]",1
9,1,"[4, 4, 4, 9, 9, 7, 5, 7, 5]","[-1, 1, 0, 1, 0, 1, -1, 1]","[1.0666, 1.06655, 1.0666, 1.06665, 1.0667, 1.06675, 1.0668, 1.06675, 1.0668]",0
12,-7,"[3, 3, 3, 3, 5, 3, 5, 7, 5]","[0, 0, 0, -1, 1, -1, 0, 0]","[1.06585, 1.0658, 1.06585, 1.0658, 1.06575, 1.0658, 1.06575, 1.0657, 1.06575]",-6
12,-5,"[3, 3, 5, 3, 5, 7, 5, 7, 5]","[0, -1, 1, -1, 0, 0, 0, 0]","[1.06585, 1.0658, 1.06575, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-5
12,-4,"[5, 3, 5, 7, 5, 7, 5, 7, 5]","[1, -1, 0, 0, 0, 0, 0, 0]","[1.06575, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-6
12,-6,"[5, 7, 5, 7, 5, 3, 5, 7, 5]","[0, 0, 0, 0, 1, -1, 0, 0]","[1.06575, 1.0657, 1.06575, 1.0657, 1.06575, 1.0658, 1.06575, 1.0657, 1.06575]",-6
12,-3,"[5, 7, 7, 2, 2, 7, 5, 7, 5]","[0, -1, 0, -1, 2, 0, 0, 0]","[1.06575, 1.0657, 1.06565, 1.0656, 1.06555, 1.0657, 1.06575, 1.0657, 1.06575]",-6
12,-4,"[5, 3, 5, 3, 3, 3, 5, 7, 5]","[1, -1, 1, 0, 0, -1, 0, 0]","[1.06575, 1.0658, 1.06575, 1.0658, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",-6
12,-4,"[5, 3, 3, 3, 5, 7, 5, 7, 5]","[1, 0, 0, -1, 0, 0, 0, 0]","[1.06575, 1.0658, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-6
12,-3,"[3, 3, 5, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 0, 0, 0, 0, 0]","[1.06585, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-6
12,6,"[3, 3, 3, 3, 3, 3, 5, 7, 5]","[0, 0, 0, 0, 0, -1, 0, 0]","[1.06585, 1.0658, 1.06585, 1.0658, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",-6
12,6,"[9, 9, 9, 7, 9, 7, 5, 7, 5]","[0, 0, 1, -1, 1, 0, 0, 0]","[1.06455, 1.0645, 1.06455, 1.0646, 1.06455, 1.0646, 1.06465, 1.0646, 1.06465]",0
12,1,"[3, 3, 3, 8, 3, 3, 5, 7, 5]","[0, 0, 1, -1, 0, -1, 0, 0]","[1.06475, 1.0647, 1.06475, 1.0648, 1.06475, 1.0647, 1.06465, 1.0646, 1.06465]",-1
12,1,"[3, 8, 3, 3, 5, 7, 5, 7, 5]","[1, -1, 0, -1, 0, 0, 0, 0]","[1.06475, 1.0648, 1.06475, 1.0647, 1.06465, 1.0646, 1.06465, 1.0646, 1.06465]",-1
12,4,"[2, 6, 2, 2, 9, 9, 5, 7, 5]","[-1, 1, 0, 1, 0, 1, 0, 0]","[1.0644, 1.06435, 1.0644, 1.06445, 1.0645, 1.06455, 1.06465, 1.0646, 1.06465]",2
12,4,"[2, 2, 9, 9, 5, 7, 5, 7, 5]","[0, 1, 0, 1, 0, 0, 0, 0]","[1.0644, 1.06445, 1.0645, 1.06455, 1.06465, 1.0646, 1.06465, 1.0646, 1.06465]",2
12,5,"[9, 9, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.0645, 1.06455, 1.06465, 1.0646, 1.06465, 1.0646, 1.06465, 1.0646, 1.06465]",2
12,-2,"[5, 7, 9, 7, 9, 7, 5, 7, 5]","[0, -1, 1, -1, 1, 0, 0, 0]","[1.06465, 1.0646, 1.06455, 1.0646, 1.06455, 1.0646, 1.06465, 1.0646, 1.06465]",1
12,1,"[3, 3, 3, 5, 3, 3, 5, 7, 5]","[0, 0, -1, 1, 0, -1, 0, 0]","[1.06475, 1.0647, 1.06475, 1.06465, 1.06475, 1.0647, 1.06465, 1.0646, 1.06465]",-1
12,-3,"[3, 3, 5, 5, 5, 5, 5, 7, 5]","[0, -1, 73, -73, 73, -73, 0, 73]","[1.06585, 1.0658, 1.06575, 1.073, 1.06575, 1.073, 1.06575, 1.0657, 1.073]",-1
12,2,"[7, 2, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 1, 0, 0, 0, 0, 0]","[1.06565, 1.0656, 1.06565, 1.0657, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-1
12,-1,"[5, 3, 5, 3, 5, 7, 5, 7, 5]","[1, -1, 1, -1, 0, 0, 0, 0]","[1.06575, 1.0658, 1.06575, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",0
12,1,"[5, 7, 7, 7, 5, 7, 5, 7, 5]","[0, -1, 1, 0, 0, 0, 0, 0]","[1.06575, 1.0657, 1.06565, 1.0657, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",1
13,-9,"[7, 1, 2, 7, 1, 3, 5, 7, 5]","[-2, 1, 1, -2, -1, 0, -1, 1]","[1.0671, 1.06695, 1.067, 1.0671, 1.0669, 1.06685, 1.0668, 1.06675, 1.0668]",-1
13,-3,"[9, 9, 7, 5, 3, 1, 5, 7, 5]","[1, 0, 1, 0, 1, -1, -1, 1]","[1.06665, 1.0667, 1.06675, 1.0668, 1.06685, 1.0669, 1.0668, 1.06675, 1.0668]",-4
13,-4,"[4, 5, 8, 8, 3, 3, 5, 7, 5]","[1, -2, 0, -1, 0, -1, 0, 0]","[1.06605, 1.0661, 1.06595, 1.0659, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",-8
13,-6,"[3, 3, 3, 7, 3, 8, 5, 7, 5]","[0, 0, -1, 1, 1, -2, 0, 0]","[1.0647, 1.06475, 1.0647, 1.0646, 1.06475, 1.0648, 1.06465, 1.0646, 1.06465]",11
13,-3,"[3, 8, 8, 9, 8, 3, 5, 7, 5]","[1, 0, 1, -1, -1, -1, 0, 0]","[1.06585, 1.0659, 1.06595, 1.066, 1.0659, 1.06585, 1.06575, 1.0657, 1.06575]",1
13,-1,"[4, 7, 5, 7, 7, 7, 5, 7, 5]","[3, 0, -1, 1, -1, 1, 0, 0]","[1.0655, 1.0657, 1.06575, 1.06565, 1.0657, 1.06565, 1.06575, 1.0657, 1.06575]",3
13,4,"[7, 9, 9, 9, 7, 9, 5, 7, 5]","[0, -1, 1, 0, 0, 1, -1, 1]","[1.06675, 1.0667, 1.06665, 1.0667, 1.06675, 1.0667, 1.0668, 1.06675, 1.0668]",5
13,1,"[7, 4, 2, 5, 7, 2, 5, 7, 5]","[-1, 1, 1, -1, 0, 1, -1, 1]","[1.0671, 1.06705, 1.06715, 1.0672, 1.0671, 1.06715, 1.0672, 1.0671, 1.0672]",1
13,-3,"[8, 3, 3, 3, 3, 7, 5, 7, 5]","[-1, 0, 0, 0, 41, -42, 0, 0]","[1.0659, 1.06585, 1.0658, 1.06585, 1.0658, 1.06995, 1.06575, 1.0657, 1.06575]",3
13,-4,"[9, 5, 7, 5, 3, 3, 5, 7, 5]","[-41, 0, 0, 1, 0, -1, 0, 0]","[1.06985, 1.06575, 1.0657, 1.06575, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",0
13,-3,"[7, 5, 3, 3, 5, 7, 5, 7, 5]","[0, 1, 0, -1, 0, 0, 0, 0]","[1.0657, 1.06575, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-2
13,-4,"[7, 5, 3, 3, 8, 3, 5, 7, 5]","[0, 1, 0, 1, -1, -1, 0, 0]","[1.0657, 1.06575, 1.0658, 1.06585, 1.0659, 1.0658, 1.06575, 1.0657, 1.06575]",-1
13,-4,"[3, 3, 8, 3, 5, 7, 5, 7, 5]","[0, 1, -1, -1, 0, 0, 0, 0]","[1.0658, 1.06585, 1.0659, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-1
13,-2,"[8, 3, 5, 7, 5, 7, 5, 7, 5]","[-1, -1, 0, 0, 0, 0, 0, 0]","[1.0659, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-1
13,-1,"[7, 5, 7, 7, 2, 7, 5, 7, 5]","[0, 0, -1, 0, 1, 0, 0, 0]","[1.0657, 1.06575, 1.0657, 1.06565, 1.0656, 1.0657, 1.06575, 1.0657, 1.06575]",4
13,-3,"[3, 5, 7, 3, 3, 3, 5, 7, 5]","[-1, 0, 1, 0, 0, -1, 0, 0]","[1.0658, 1.06575, 1.0657, 1.0658, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",0
13,-1,"[2, 5, 7, 7, 7, 7, 5, 7, 5]","[1, 0, -1, 1, -1, 1, 0, 0]","[1.0656, 1.06575, 1.0657, 1.06565, 1.0657, 1.06565, 1.06575, 1.0657, 1.06575]",-3
13,2,"[8, 1, 9, 3, 1, 3, 5, 7, 5]","[0, -46, 45, 1, -1, 0, -1, 1]","[1.06165, 1.0616, 1.057, 1.06155, 1.0616, 1.06155, 1.0615, 1.06145, 1.0615]",2
13,2,"[4, 4, 9, 9, 9, 9, 5, 7, 5]","[0, 0, 1, -1, 1, 0, 1, -1]","[1.0633, 1.06335, 1.0634, 1.06345, 1.0634, 1.06345, 1.0635, 1.06355, 1.0635]",-1
13,2,"[9, 4, 9, 9, 9, 9, 5, 7, 5]","[0, 0, 1, -1, 1, 0, 1, -1]","[1.0634, 1.06335, 1.0634, 1.06345, 1.0634, 1.06345, 1.0635, 1.06355, 1.0635]",-2
13,-1,"[4, 8, 8, 3, 8, 3, 5, 7, 5]","[-1, 0, -1, 1, -1, -1, 0, 0]","[1.0649, 1.06485, 1.0648, 1.06475, 1.0648, 1.0647, 1.06465, 1.0646, 1.06465]",-1
13,-5,"[1, 1, 1, 1, 1, 3, 5, 7, 5]","[0, 0, 0, 0, -1, 0, -1, 1]","[1.0669, 1.06695, 1.0669, 1.06695, 1.0669, 1.06685, 1.0668, 1.06675, 1.0668]",-2
13,-4,"[2, 1, 1, 3, 5, 3, 5, 7, 5]","[-1, 0, -1, 0, 0, 0, -1, 1]","[1.067, 1.06695, 1.0669, 1.06685, 1.0668, 1.06685, 1.0668, 1.06675, 1.0668]",3
14,-7,"[3, 3, 3, 5, 3, 3, 5, 7, 5]","[0, 0, -1, 1, 0, -1, 0, 0]","[1.0658, 1.06585, 1.0658, 1.06575, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",-2
14,-6,"[3, 5, 3, 3, 5, 7, 5, 7, 5]","[-1, 1, 0, -1, 0, 0, 0, 0]","[1.0658, 1.06575, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-2
14,-6,"[3, 3, 5, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 0, 0, 0, 0, 0]","[1.06585, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-1
14,-50,"[7, 2, 7, 7, 5, 3, 5, 7, 5]","[0, 0, 1, 0, 1, -1, 0, 0]","[1.06565, 1.0656, 1.06565, 1.0657, 1.06575, 1.0658, 1.06575, 1.0657, 1.06575]",41
14,-4,"[3, 5, 7, 5, 7, 7, 5, 7, 5]","[-1, 0, 0, -44, 44, 0, 0, 0]","[1.0658, 1.06575, 1.0657, 1.06575, 1.0614, 1.0657, 1.06575, 1.0657, 1.06575]",-5
14,-2,"[3, 3, 3, 3, 3, 3, 5, 7, 5]","[0, 0, 0, 0, 0, -1, 0, 0]","[1.06475, 1.0647, 1.06475, 1.0647, 1.06475, 1.0647, 1.06465, 1.0646, 1.06465]",2
14,1,"[2, 9, 9, 7, 5, 3, 5, 7, 5]","[1, 0, 1, 0, 1, -1, 0, 0]","[1.06445, 1.0645, 1.06455, 1.0646, 1.06465, 1.0647, 1.06465, 1.0646, 1.06465]",1
14,3,"[2, 7, 5, 3, 3, 3, 5, 7, 5]","[0, 1, 1, 0, 0, -1, 0, 0]","[1.0656, 1.06565, 1.06575, 1.0658, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",-2
14,1,"[5, 7, 7, 2, 7, 7, 5, 7, 5]","[0, -1, 0, 0, 1, 0, 0, 0]","[1.06575, 1.0657, 1.06565, 1.0656, 1.06565, 1.0657, 1.06575, 1.0657, 1.06575]",-1
14,-2,"[8, 3, 3, 5, 7, 7, 5, 7, 5]","[-1, 0, -1, 0, -1, 1, 0, 0]","[1.0659, 1.06585, 1.0658, 1.06575, 1.0657, 1.06565, 1.06575, 1.0657, 1.06575]",-1
14,-1,"[3, 5, 7, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 1, 0, 0, 0, 0]","[1.0658, 1.06575, 1.0657, 1.06565, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",-2
14,-2,"[5, 3, 3, 8, 3, 3, 5, 7, 5]","[1, 0, 1, -1, 0, -1, 0, 0]","[1.06575, 1.0658, 1.06585, 1.0659, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",1
14,-2,"[3, 8, 3, 3, 5, 7, 5, 7, 5]","[1, -1, 0, -1, 0, 0, 0, 0]","[1.06585, 1.0659, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575, 1.0657, 1.06575]",1
14,1,"[9, 9, 9, 7, 5, 7, 5, 7, 5]","[0, 0, 1, 0, 0, 0, 0, 0]","[1.06455, 1.0645, 1.06455, 1.0646, 1.06465, 1.0646, 1.06465, 1.0646, 1.06465]",-1
14,1,"[2, 2, 7, 2, 7, 7, 5, 7, 5]","[1, 0, 0, 0, 1, 0, 0, 0]","[1.06555, 1.0656, 1.06565, 1.0656, 1.06565, 1.0657, 1.06575, 1.0657, 1.06575]",-1
14,2,"[9, 9, 9, 7, 9, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 1, -1, 1]","[1.0667, 1.06665, 1.0667, 1.06675, 1.0667, 1.06675, 1.0668, 1.06675, 1.0668]",0
14,46,"[9, 9, 9, 9, 9, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 1, -1, 1]","[1.0667, 1.06665, 1.0667, 1.06665, 1.0667, 1.06675, 1.0668, 1.06675, 1.0668]",-47
14,2,"[7, 7, 5, 7, 7, 7, 5, 7, 5]","[1, 0, 0, -1, 1, 0, 0, 0]","[1.06565, 1.0657, 1.06575, 1.0657, 1.06565, 1.0657, 1.06575, 1.0657, 1.06575]",0
14,1,"[7, 7, 5, 7, 5, 3, 5, 7, 5]","[1, 0, 0, 0, 1, -1, 0, 0]","[1.06565, 1.0657, 1.06575, 1.0657, 1.06575, 1.0658, 1.06575, 1.0657, 1.06575]",0
14,1,"[3, 3, 3, 3, 3, 3, 5, 7, 5]","[0, 0, 0, 0, 0, -1, 0, 0]","[1.06585, 1.0658, 1.06585, 1.0658, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",0
14,2,"[7, 7, 5, 3, 3, 3, 5, 7, 5]","[1, 0, 1, 0, 0, -1, 0, 0]","[1.06565, 1.0657, 1.06575, 1.0658, 1.06585, 1.0658, 1.06575, 1.0657, 1.06575]",4
15,1,"[9, 9, 4, 9, 9, 7, 5, 7, 5]","[-1, 0, 0, 1, 0, 1, -1, 1]","[1.0667, 1.06665, 1.0666, 1.06665, 1.0667, 1.06675, 1.0668, 1.06675, 1.0668]",-1
15,-1,"[1, 8, 1, 8, 1, 3, 5, 7, 5]","[49, -49, 49, -49, -1, 0, -1, 1]","[1.06695, 1.0718, 1.06695, 1.0718, 1.0669, 1.06685, 1.0668, 1.06675, 1.0668]",-2
15,-1,"[7, 9, 7, 9, 5, 3, 5, 7, 5]","[0, 0, 0, 1, 0, 0, -1, 1]","[1.06675, 1.0667, 1.06675, 1.0667, 1.0668, 1.06685, 1.0668, 1.06675, 1.0668]",1
15,1,"[7, 9, 5, 3, 5, 7, 5, 7, 5]","[0, 1, 0, 0, -1, 1, -1, 1]","[1.06675, 1.0667, 1.0668, 1.06685, 1.0668, 1.06675, 1.0668, 1.06675, 1.0668]",0
15,-1,"[9, 7, 9, 7, 9, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 1, -1, 1]","[1.0667, 1.06675, 1.0667, 1.06675, 1.0667, 1.06675, 1.0668, 1.06675, 1.0668]",1
15,-1,"[9, 7, 5, 3, 5, 7, 5, 7, 5]","[0, 1, 0, 0, -1, 1, -1, 1]","[1.0667, 1.06675, 1.0668, 1.06685, 1.0668, 1.06675, 1.0668, 1.06675, 1.0668]",-42
15,1,"[5, 7, 5, 7, 5, 3, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, -1, 1]","[1.0668, 1.06675, 1.0668, 1.06675, 1.0668, 1.06685, 1.0668, 1.06675, 1.0668]",0
9,1,"[5, 5, 7, 9, 9, 7, 5, 7, 5]","[-1, 0, -1, 0, 1, 0, 0, 0]","[1.0705, 1.07045, 1.0704, 1.07035, 1.0703, 1.0704, 1.07045, 1.0704, 1.07045]",0
13,1,"[7, 9, 7, 5, 5, 6, 5, 7, 5]","[0, 0, 1, 0, 1, -1, -1, 1]","[1.06885, 1.0688, 1.06885, 1.0689, 1.06895, 1.069, 1.0689, 1.06885, 1.06895]",0
13,1,"[5, 5, 5, 5, 5, 5, 5, 7, 5]","[0, 0, 0, 0, 0, 0, -1, 1]","[1.0689, 1.06895, 1.0689, 1.06895, 1.0689, 1.06895, 1.0689, 1.06885, 1.0689]",1
7,-1,"[8, 8, 8, 8, 1, 3, 5, 7, 5]","[-1, 1, -1, 0, -1, 0, -1, 1]","[1.0718, 1.07175, 1.0718, 1.07175, 1.0717, 1.07165, 1.0716, 1.07155, 1.0716]",1
8,-2,"[1, 8, 1, 8, 1, 3, 5, 7, 5]","[0, 0, 0, 0, -1, 0, -1, 1]","[1.0717, 1.07175, 1.0717, 1.07175, 1.0717, 1.07165, 1.0716, 1.07155, 1.0716]",-2
8,-1,"[1, 3, 5, 5, 5, 5, 5, 7, 5]","[0, -1, 0, 0, 0, -1, 0, 0]","[1.07065, 1.0706, 1.07055, 1.0705, 1.07055, 1.0705, 1.07045, 1.0704, 1.07045]",0
8,1,"[5, 5, 5, 5, 5, 7, 5, 7, 5]","[-1, 1, 0, -1, 0, 0, 0, 0]","[1.0705, 1.07045, 1.0705, 1.07055, 1.07045, 1.0704, 1.07045, 1.0704, 1.07045]",-2
9,-2,"[8, 8, 8, 1, 5, 7, 5, 7, 5]","[-1, 1, -1, -1, -1, 1, -1, 1]","[1.0718, 1.07175, 1.0718, 1.0717, 1.0716, 1.07155, 1.0716, 1.07155, 1.0716]",-2
12,4,"[9, 8, 9, 4, 7, 7, 5, 7, 5]","[-1, 1, 0, 1, 0, 1, -1, 1]","[1.0771, 1.07705, 1.0771, 1.07715, 1.0772, 1.07725, 1.0773, 1.07725, 1.0773]",0
12,3,"[5, 5, 1, 5, 1, 5, 5, 7, 5]","[0, 1, -1, 1, -1, 0, -1, 1]","[1.0773, 1.07735, 1.0774, 1.07735, 1.0774, 1.07735, 1.0773, 1.07725, 1.0773]",1
13,-1,"[6, 8, 6, 5, 6, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 0, 0, 0]","[1.078, 1.07805, 1.078, 1.07795, 1.078, 1.0779, 1.07795, 1.0779, 1.07795]",1
13,-1,"[6, 5, 6, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 0, 0, 0]","[1.078, 1.07795, 1.078, 1.0779, 1.07795, 1.0779, 1.07795, 1.0779, 1.07795]",-1
13,-1,"[7, 7, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 1, -1, 1]","[1.0783, 1.07835, 1.0783, 1.07835, 1.0784, 1.07835, 1.0784, 1.07835, 1.0784]",0
14,1,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 1, -1, 1, -1, 1]","[1.0783, 1.07835, 1.0784, 1.07835, 1.0784, 1.07835, 1.0784, 1.07835, 1.0784]",1
0,1,"[5, 6, 5, 7, 5, 6, 5, 7, 5]","[1, -1, 0, 0, 1, -1, 0, 0]","[1.07795, 1.078, 1.07795, 1.0779, 1.07795, 1.078, 1.07795, 1.0779, 1.07795]",0
8,1,"[7, 2, 7, 7, 7, 7, 5, 7, 5]","[0, 0, 1, -1, 1, 0, 0, 0]","[1.07785, 1.0778, 1.07785, 1.0779, 1.07785, 1.0779, 1.07795, 1.0779, 1.07795]",-1
9,-1,"[5, 3, 8, 1, 8, 3, 5, 7, 5]","[0, 1, 0, 0, -1, 0, -1, 1]","[1.0784, 1.07845, 1.0785, 1.07855, 1.0785, 1.07845, 1.0784, 1.07835, 1.0784]",-1
10,-1,"[5, 5, 3, 1, 3, 5, 5, 7, 5]","[0, 1, 0, 0, -1, 0, -1, 1]","[1.0806, 1.08065, 1.0807, 1.08075, 1.0807, 1.08065, 1.0806, 1.08055, 1.0806]",0
15,-1,"[1, 3, 1, 7, 1, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 0, 0, 0]","[1.0832, 1.08325, 1.0832, 1.08315, 1.0832, 1.08315, 1.0831, 1.08315, 1.0831]",0
16,1,"[7, 9, 5, 9, 5, 9, 5, 7, 5]","[0, 1, -1, 1, -1, 1, 0, 0]","[1.0851, 1.08515, 1.0852, 1.08515, 1.0852, 1.08515, 1.0852, 1.08525, 1.0852]",1
16,1,"[5, 9, 5, 9, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, 0, 0]","[1.0852, 1.08515, 1.0852, 1.08515, 1.0852, 1.08525, 1.0852, 1.08525, 1.0852]",1
16,1,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.0852, 1.08515, 1.0852, 1.08525, 1.0852, 1.08525, 1.0852, 1.08525, 1.0852]",1
18,-1,"[5, 5, 1, 5, 5, 5, 5, 7, 5]","[0, 0, 0, 0, 0, 0, -1, 1]","[1.0895, 1.08955, 1.0896, 1.0895, 1.08955, 1.0895, 1.08955, 1.08945, 1.0895]",0
18,1,"[5, 9, 7, 1, 5, 5, 5, 7, 5]","[-1, 0, 1, 0, 0, 0, -1, 1]","[1.08955, 1.0894, 1.08945, 1.0896, 1.0895, 1.08955, 1.0895, 1.08945, 1.0895]",-4
18,-6,"[8, 8, 8, 8, 3, 1, 5, 7, 5]","[-1, 0, 0, -1, 0, -1, 0, 0]","[1.0887, 1.0886, 1.08865, 1.0886, 1.08855, 1.0885, 1.08845, 1.0884, 1.08845]",5
18,-1,"[8, 3, 1, 5, 1, 3, 5, 7, 5]","[-1, 0, -1, 1, 0, -1, 0, 0]","[1.0886, 1.08855, 1.0885, 1.08845, 1.0885, 1.08855, 1.08845, 1.0884, 1.08845]",0
18,4,"[4, 4, 1, 2, 9, 7, 5, 7, 5]","[0, -1, 2, 1, 0, 1, -1, 1]","[1.08925, 1.0892, 1.08915, 1.08935, 1.0894, 1.08945, 1.0895, 1.08945, 1.0895]",0
18,1,"[5, 5, 1, 5, 5, 5, 5, 7, 5]","[0, 0, 0, 0, 0, 0, -1, 1]","[1.08955, 1.0895, 1.0896, 1.08955, 1.0895, 1.08955, 1.0895, 1.08945, 1.08955]",0
18,-5,"[1, 1, 8, 1, 1, 1, 5, 7, 5]","[2, -1, -1, 0, -1, 0, -1, 1]","[1.0897, 1.0898, 1.08975, 1.0897, 1.08965, 1.0896, 1.08955, 1.08945, 1.08955]",3
18,8,"[1, 7, 1, 7, 1, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.0911, 1.09105, 1.0911, 1.09105, 1.0911, 1.09105, 1.091, 1.09105, 1.091]",2
18,8,"[1, 7, 1, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 0, 0, 0]","[1.0911, 1.09105, 1.0911, 1.09105, 1.091, 1.09105, 1.091, 1.09105, 1.091]",2
18,1,"[5, 7, 1, 7, 5, 6, 5, 7, 5]","[0, 1, -1, 0, -1, 1, 0, 0]","[1.091, 1.09105, 1.0911, 1.09105, 1.091, 1.09095, 1.091, 1.09105, 1.091]",-2
18,-1,"[6, 5, 7, 1, 5, 8, 5, 7, 5]","[1, 0, 1, 0, 1, -2, 0, 0]","[1.09095, 1.091, 1.09105, 1.0911, 1.09115, 1.0912, 1.091, 1.09105, 1.091]",-1
18,2,"[6, 1, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.09095, 1.0909, 1.091, 1.09105, 1.091, 1.09105, 1.091, 1.09105, 1.091]",3
18,-1,"[8, 8, 8, 8, 8, 8, 5, 7, 5]","[0, 0, 0, 0, 0, -1, -1, 1]","[1.09125, 1.0912, 1.09125, 1.0912, 1.09125, 1.0912, 1.09115, 1.09105, 1.09115]",0
18,-2,"[1, 5, 5, 7, 9, 7, 5, 7, 5]","[0, 0, -1, 0, 0, 1, -1, 1]","[1.0896, 1.08955, 1.0895, 1.08945, 1.0894, 1.08945, 1.0895, 1.08945, 1.08955]",-4
18,-1,"[5, 1, 5, 1, 5, 1, 5, 7, 5]","[0, 0, 0, 0, 0, 0, -1, 1]","[1.08955, 1.0896, 1.08955, 1.0896, 1.0895, 1.0896, 1.0895, 1.08945, 1.0895]",-1
18,-1,"[5, 1, 5, 1, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, -1, 1]","[1.08955, 1.0896, 1.0895, 1.0896, 1.0895, 1.08945, 1.0895, 1.08945, 1.0895]",-1
18,4,"[5, 7, 5, 7, 5, 5, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, -1, 1]","[1.0895, 1.08945, 1.0895, 1.08945, 1.0895, 1.08955, 1.0895, 1.08945, 1.0895]",3
18,-2,"[8, 1, 1, 1, 5, 1, 5, 7, 5]","[-1, 0, -1, 0, 1, -1, -1, 1]","[1.08975, 1.0897, 1.08965, 1.0896, 1.08955, 1.08965, 1.08955, 1.08945, 1.0895]",-2
18,-2,"[1, 1, 1, 5, 1, 5, 5, 7, 5]","[1, -1, 0, 0, 0, 0, -1, 1]","[1.0896, 1.08965, 1.0896, 1.08955, 1.0896, 1.08955, 1.0895, 1.08945, 1.0895]",-22
18,1,"[9, 7, 5, 5, 5, 5, 5, 7, 5]","[0, 1, 0, 0, 0, 0, -1, 1]","[1.0894, 1.08945, 1.0895, 1.08955, 1.0895, 1.08955, 1.0895, 1.08945, 1.0895]",1
18,1,"[9, 2, 9, 7, 9, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 1, -1, 1]","[1.0894, 1.08935, 1.0894, 1.08945, 1.0894, 1.08945, 1.0895, 1.08945, 1.0895]",0
18,2,"[7, 7, 7, 7, 7, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 1, -1, 1]","[1.09065, 1.09055, 1.0906, 1.09065, 1.0906, 1.09065, 1.0907, 1.09065, 1.0907]",-2
18,-1,"[3, 5, 3, 5, 5, 5, 5, 7, 5]","[-1, 1, -1, 0, 0, 0, -1, 1]","[1.0908, 1.09075, 1.0908, 1.09075, 1.0907, 1.09075, 1.0907, 1.09065, 1.0907]",1
